Page Url,Publisher,Agreement ID,Agreement Labeling,Agreement Published,URL,Start Date,End Date,Consortia/Institution,Country,Size,Commnets on size/article output,Cost,Comments on Cost Development,Financial Shift,Risk Sharing,OA Coverage,Fully Open Access Journals Covered,OA License,Article Types,Access Costs,Comments on Acess Costs,Access Coverage,Perpetual Access Rights,Workflow Assessment,Comments on Workflows,Overall Assessment and Comments
https://esac-initiative.org/about/transformative-agreements/agreement-registry/kia2019eisz/,Akadémiai Kiadó,kia2019eisz,Read & Publish,Yes,http://eisz.mtak.hu/images/szerzodesek/Akademiai_Kiado_Folyoiratcsomag_2019.pdf,01/01/2019,12/31/2020,EISZ,Hungary,750,,Cost increase,,Subscriptions partly converted to oa publishing fees,–,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles",5%-20%,,Yes,Yes,Too early to assess,,"Akadémiai Kiadó is the 4th largest publisher of Hungarian articles based on WOS, the majority of their shares is owned by Wolters Kluwer"
https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2022heal/,Oxford University Press,oxf2022heal,Read and Publish Consortium Agreement,Yes,https://diavgeia.gov.gr/doc/6Κ5Α46Ψ8ΧΒ-47Ι,01/01/2022,12/31/2024,HEAL-Link (Hellenic Academic Libraries Link),Greece,72,72 is HEAL-Link’s article output in 2021,Cost increase,A cost increase from previous read and publish spending level due to the collection upgrade fee addition,Subscriptions partly converted to OA publishing fees,"Capped agreement. Article entitlements per contract year have been set. If the article entitlements are exceeded in any year, an author-pays route will follow.",No,No,CC-BY variations allowed,"Original research articles, Review articles, Brief reports, Case reports",More than 50%,Clear distinction between reading costs and OA publishing costs,Yes,Yes,Ok,,Too early to assess
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2021eisz/,Walter de Gruyter,degruy2021eisz,,Yes,https://eisz.mtak.hu/images/szerzodesek/DeGruyter_2021.pdf,01/01/2021,12/31/2021,Electronic Information Service National Programme,Hungary,15,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,No risk sharing in the agreement,Yes,No,CC-BY variations allowed,"Original research articles, Review articles, Case-report, Brief Communication, Continuing Education",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2020eisz/,Walter de Gruyter,degruy2020eisz,,Yes,http://eisz.mtak.hu/images/szerzodesek/DeGruyter_2020.pdf,01/01/2020,31/12/2020,EISZ,Hungary,20,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,,Yes,Yes,Deficient,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2019eisz/,Walter de Gruyter,degruy2019eisz,Read & Publish,Yes,http://eisz.mtak.hu/images/szerzodesek/De_Gruyter_2019.pdf,01/01/2019,12/31/2019,EISZ,Hungary,22,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to oa publishing fees,–,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,,Yes,Yes,Deficient,,So far it’s a completely manual process. We are working together with the publisher to create a more feasible workflow.
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2018eisz/,Walter de Gruyter,degruy2018eisz,Read & Publish,Yes,http://eisz.mtak.hu/images/szerzodesek/De_Gruyter_2018.pdf,01/01/2018,12/31/2018,EISZ,Hungary,12,,Agreement costs within the range of the previous spending level,No previous agreement,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",More than 50%,,Yes,Yes,Deficient,Manual process,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2023eisz/,Taylor & Francis,tf2023eisz,,Yes,https://eisz.mtak.hu/images/szerzodesek/TaylorFrancis_2023.pdf,01/01/2023,12/31/2023,EISZ,Hungary,47,Quota: 47,Cost decrease,The total cost decreased because there are fewer Consortium Member Institutions in 2023 (in 2019: 19; in 2023: 8),Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY variations allowed,"Original research articles, Review articles",20%-50%,,Yes,Partly (e.g. to core journals only),Ok,,We want our agreement to cover Fully OA titles next year
https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2019eisz/,Taylor & Francis,tf2019eisz,Read & Publish,Yes,http://eisz.mtak.hu/images/szerzodesek/Taylor__Francis_2019.pdf,01/01/2019,12/31/2019,EISZ,Hungary,160,,Agreement costs within the range of the previous spending level,No previous subscription-only agreement,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2018eisz/,Taylor & Francis,tf2018eisz,Read & Publish,Yes,http://eisz.mtak.hu/images/szerzodesek/TF_2018.pdf,01/01/2018,12/31/2018,EISZ,Hungary,70,,Agreement costs within the range of the previous spending level,No previous agreement,Subscriptions fully converted to oa publishing fees (access related costs 5% or less),,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2023eisz/,Springer Nature,sn2023eisz,,Yes,https://eisz.mtak.hu/images/szerzodesek/SpringerNature_2023.pdf,01/01/2023,12/31/2023,Electronic Information Service National Programme,Hungary,898,Quota: 898,Cost increase,,Subscriptions partly converted to OA publishing fees,"
",No,Fully OA titles are included selectively,CC-BY variations allowed,"Original research articles, Review articles, Brief Communication; Continuing Education",20%-50%,"31% for all Springer and Nature journals, 11% for counting only Springer titles",Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2020eisz/,Springer Nature,sn2020eisz,,Yes,https://eisz.mtak.hu/images/szerzodesek/SpringerNature_2020m2.pdf,01/01/2020,12/31/2022,Electronic Information Service National Programme,Hungary,795,,Cost increase,,Subscriptions partly converted to OA publishing fees,Overpublishing:,No,Yes,CC-BY variations allowed,"Original research articles, Review articles, Brief Communication; Continuing Education",20%-50%,"31% for all Springer and Nature journals, 18% for counting only Springer titles",Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sc2019eisz/,Springer Nature,sc2019eisz,Springer Compact,Yes,http://eisz.mtak.hu/images/szerzodesek/SpringerNature_2018-2019.pdf,01/01/2019,12/31/2019,EISZ,Hungary,520,,Cost increase,,Subscriptions partly converted to oa publishing fees,+-5% threshold for over- and underpublishing. Scenarios described in the agreement: ,No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2022eisz/,Royal Society of Chemistry,rsc2022eisz,Read & Publish,Yes,https://eisz.mtak.hu/images/szerzodesek/RSC_2022.pdf,01/01/2022,12/31/2022,Electronic Information Service National Programme,Hungary,22,,Cost increase,,Subscriptions partly converted to OA publishing fees,Exceeding or not reaching the allowed number of articles: No Quota,No,No,CC-BY variations allowed,"Original research articles, Review articles",More than 50%,Reading fee: 76%; Publishing fee: 24%,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2021eisz/,Royal Society of Chemistry,rsc2021eisz,Read & Publish,Yes,https://eisz.mtak.hu/images/szerzodesek/eRSC_2021m.pdf,01/01/2021,12/31/2021,Electronic Information Service National Programme,Hungary,33,,Cost increase,,Subscriptions partly converted to OA publishing fees,Exceeding or not reaching the allowed number of articles: No Quota,No,No,CC-BY variations allowed,"Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2023eisz/,Royal Society of Chemistry,rsc2023eisz,Read & Publish,Yes,https://eisz.mtak.hu/images/szerzodesek/RSC_2023.pdf,01/01/2023,12/31/2023,Electronic Information Service National Programme,Hungary,20,,Cost decrease,Cost decreased because there are fewer Consortia Member Institutes in 2023 (in 2022: 5; in 2023: 4),Subscriptions partly converted to OA publishing fees,No information about risk sharing in the agreement,Yes,Yes,CC-BY variations allowed,"Original research articles, Review articles",More than 50%,Reading fee: 72%; Publishing fee: 28%,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2020eisz/,Royal Society of Chemistry,rsc2020eisz,Read & Publish,Yes,http://eisz.mtak.hu/images/szerzodesek/RSC_2019-2020.pdf,01/01/2020,12/31/2020,EISZ,Hungary,20,,Cost increase,,Subscriptions partly converted to OA publishing fees,,No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2023eisz/,Oxford University Press,oxf2023eisz,Read & Publish Agreement,Yes,https://eisz.mtak.hu/images/szerzodesek/Oxford_J_2023.pdf,01/01/2023,12/31/2023,Electronic Information Service National Programme,Hungary,20,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Exceeding or not reaching the Quota: No Quota,Yes,No,CC-BY variations allowed,"Original research articles, Review articles, Brief-report; Case-report",More than 50%,Reading fee: 61%; Publishing fee: 39%,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/oxf2022eisz/,Oxford University Press,oxf2022eisz,Read & Publish Agreement,Yes,https://eisz.mtak.hu/images/szerzodesek/OUPJournals_2022.pdf,01/01/2022,12/31/2022,Electronic Information Service National Programme,Hungary,18,,Cost decrease,8% decrease compared to 2021; 12% decrease compared to 2020,Subscriptions partly converted to OA publishing fees,"Any amount of the OA Article Allowance remaining, in the OA Account at the end of each calendar year of the Subscription Period will not rollover and will be forfeited",Yes,No,CC-BY variations allowed,"Original research articles, Review articles, Brief-report; Case-report",More than 50%,Access related costs: 54%,Yes,Yes,Too early to assess,,
